UniqueId,Id,Name,Description,Expertise,Academy,Genre,Skill,PackageIds,TopicsCovered,Duration,ContentCount,Internal,Vendor,Price,ELearning,ELearningDescription,ProjectWork,ProjectWorkDescription,OnlineQuiz,OnlineQuizDescription,ManagerApproval,Type,Classroom,ClassroomDescription,Assignment,AssignmentDescription,Assessment,AssessmentDescription,IsPreRequisiteMandatory,IsCloudLabAvailable,IsCertificateAvailable,Quiz,Proficiency,DegreedCourseLink,shoshin link
SI_AC16,3501,Computron AR,Covers details about Test Case for validating Computron feeds,101,,,,STARR_INSURANCE_AP4,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3501
SI_AC17,3502,ACE Treaty Renewal,Covers details about Test Case for validating ACE feeds,101,,,,STARR_INSURANCE_AP4,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3502
SI_AC18,3503,Functionalities,Covers details about Test Case for validating Application functionalities,101,,,,STARR_INSURANCE_AP4,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3503
SI_AC19,3504,Global Offshore Functionalities,"Detailed description about Global Offshore Product, business functionalities developed in Camilion",101,,,,STARR_INSURANCE_AP4,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3504
SI_AC2,3487,StarrTech Computron Monitoring Process,Covers monitoring details for 3rd Party Computron Feeds,101,,,,STARR_INSURANCE_AP2,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3487
SI_AC20,3505,Offshore Summary Screen Flow,Detailed description about the various screens involved in creating Offshore Business using Offshore Product in Camilion,101,,,,STARR_INSURANCE_AP4,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3505
SI_AC21,3506,Business Transactions,Detailed description about the various Business transactions followed by Starrtech using Camilion,101,,,,STARR_INSURANCE_AP4,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3506
SI_AC22,3507,Salesforce,Detailed description about the CRM system-Salesforce used by Starrtech as a centralized policy repository,101,,,,STARR_INSURANCE_AP4,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3507
SI_AC23,3508,APAC Tax Mapping,Detailed description about the taxes and Surcharges applicable for APAC region used by Starrtech,101,,,,STARR_INSURANCE_AP5,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3508
SI_AC24,3509,APAC PLB Implementation,Detailed description about the APAC business model implementation across the business products used by Starrtech (Also includes datewise implementation of APAC functionalities),101,,,,STARR_INSURANCE_AP5,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3509
SI_AC25,3510,StarrTech Taxes Consolidated,Detailed description about the taxes and Surcharges applicable across all regions where Starrtech does business,101,,,,STARR_INSURANCE_AP5,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3510
SI_AC26,3511,StarrTech Customization and Extension,Detailed description about the functionalities created for Starrtech to support the business model on top of Camilion,101,,,,STARR_INSURANCE_AP5,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3511
SI_AC27,3512,Migration or Import from SVN,Detailed description about the versioning tool used by Developers,101,,,,STARR_INSURANCE_AP5,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3512
SI_AC28,3513,StarrTech SCI Functional Guide,Detailed description about Starr Casualty International Product Functionality,101,,,,STARR_INSURANCE_AP5,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3513
SI_AC29,3514,Starr Casualty Product Design,Detailed description about Starr Casualty International Product Building,101,,,,STARR_INSURANCE_AP5,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3514
SI_AC3,3488,Manual Generation of Computron File,Covers details about manually generating Computron feeds in case automated feed fails,101,,,,STARR_INSURANCE_AP2,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3488
SI_AC30,3515,Starr Casualty Task Breakdown,Template for task breakdown used for SCI Product,101,,,,STARR_INSURANCE_AP5,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3515
SI_AC31,3516,Starr Casualty International Working,Detailed description about Starr Casualty International Business Functionalities in Camilion,101,,,,STARR_INSURANCE_AP5,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3516
SI_AC32,3517,Service API Rule ConuntryWide Reference Object,"Detailed description about leveraging Camilion product to have region-wise deviations for Business rules, Static data list",101,,,,STARR_INSURANCE_AP5,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3517
SI_AC33,3518,Design Premium,Detailed description about designing the Final Dollar Premium to be calculated based upon Dependent Factors as per Business Model of Starrtech,101,,,,STARR_INSURANCE_AP5,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3518
SI_AC34,3519,StarrTech ACE Technical Guide,Technical guide for workflow of ACE system,101,,,,STARR_INSURANCE_AP5,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3519
SI_AC35,3520,ACE Overview Development,Developer handbook for Camilion ACE integration,101,,,,STARR_INSURANCE_AP5,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3520
SI_AC4,3489,Computron ARMatrix,Details about Company code generation based on various business params,101,,,,STARR_INSURANCE_AP2,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3489
SI_AC5,3490,ACE Technical Guide,Technical guide for 3rd Party ACE Feed integration with Camilion,101,,,,STARR_INSURANCE_AP2,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3490
SI_AC6,3491,ACE Issues and Resolutions,ACE troubleshooting and resolution document,101,,,,STARR_INSURANCE_AP2,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3491
SI_AC7,3492,ACE Resubmit Process & Error Guide,ACE failure and resolution guide,101,,,,STARR_INSURANCE_AP2,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3492
SI_AC8,3493,Server Monitoring Guide,"Detailed description about monitoring process of ACE, Computron, Duplicate transactions in Camilion and health monitoring of Production Servers",101,,,,STARR_INSURANCE_AP3,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3493
SI_AC9,3494,StarrTech Data Model,Database model details used in Camilion Authority Suite,101,,,,STARR_INSURANCE_AP3,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3494
SITA_AC1,1,About SITA,"Course talks about SITA customer, business lines and footprint",101,,,,SITA_AP1,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/1
SITA_PC1,1,HA Overview,"Overview of HA, Modules and Business Parameters",101,,,,"PRJ-006440_PP1,PRJ-006440_PP2",,00.00.00,2,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/1
ST_017,10828,ASP.NET Core 6 Web API Fundamentals,"Course Highlights:                                                                                                                                                                                                                                        
ASP.NET Core 6 is a great platform for building APIs with. In this course, ASP.NET Core 6 Web API Fundamentals, you'll learn how to build an API with ASP.NET Core 6 that connects to a database via Entity Framework Core 6. First, you?ll learn how to get started with API building in ASP.NET Core. Next, you?ll discover how to get and manipulate data from services, use the built-in dependency injection system, and work with configuration files. Finally, you?ll learn how to connect to a database through Entity Framework Core and how to document your API. When you?re finished with this course, you will be able to build an API from scratch with ASP.NET Core 6.
                                                                                                                                                
Course Link:
https://app.pluralsight.com/library/courses/asp-dot-net-core-6-web-api-fundamentals/table-of-contents
 
Course Procedure:
1.Learning Programs OPM team will initiate it with the vendor and will share course procedure details. 
2.The request will be processed, and the vendor will share your Credentials to access the course.
3.Only after these steps are complete, you can start your course.
4.With this process, there is no payment required from your end.
 
Completion Criteria:
Complete the Course and upload the Certificate/Badge provided by vendor.",201,Microsoft,Microsoft,".NET Core, Microservices",PrBlCr_AP5,"1. Course Overview.
2. Getting Acquainted with ASP.NET Core.
3. Creating the API and Returning Resources.
4. Manipulating Resources and Validating Input.
5. Working with Services and Dependency Injection.
6. Getting Acquainted with Entity Framework Core.
7. Using Entity Framework Core in Your Controllers.
8. Searching, Filtering, and Paging Resources.
9. Securing Your API.
10. Versioning and Documenting Your API.",7.00.00,0,FALSE,Pluralsight,0,FALSE,,FALSE,,FALSE,,FALSE,Self-Paced,FALSE,,FALSE,,FALSE,,FALSE,FALSE,FALSE,FALSE,,https://degreed.com/courses/?d=E9KKRL4ZO9,https://shoshin.ltimindtree.com/detailsPage/Course/201/10828
Taylor&francis_PC1,1,Induction Steps,Steps for onboarding,101,,,,"Taylor,francis_PP1",,00.00.00,3,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/1
TCG_AC1,1,Investran Training Level 2,Investran Training Level 2,101,,,,TCG_AP2,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/1
TCG_AC3,3,ILM Training Level 2,ILM Training Level 2,101,,,,TCG_AP2,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3
TCG_AC4,4,SFDC Integration Training Level 2,SFDC Integration Training Level 2,101,,,,TCG_AP2,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/4
TOMTOM_AC1,1,Custom System,Overview of Custom System,101,,,,TOMTOM_AP1,,00.00.00,5,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/1
TOMTOM_AC2,2,TomTom account level induction,Overview of TomTom account,101,,,,TOMTOM_AP1,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/2
Toyota_PC1,2925,Introduction to CY 17,This course provides an Introduction to CY 17,101,,,,PRJ-009602_PP1,,483.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/2925
Toyota_PC2,2926,CY 17 Architecture,This course is about CY 17 Architecture,101,,,,PRJ-009602_PP1,,480.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/2926
Toyota_PC3,2927,CY 17 Technology Stack,This course is about CY 17 Technology Stack,101,,,,PRJ-009602_PP1,,515.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/2927
Toyota_PC4,2928,Customer Profile Services,This course is about Customer Profile Services,101,,,,PRJ-009602_PP1,,785.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/2928
Toyota_PC5,2929,Reconciliation Services,This course is about Reconciliation Services,101,,,,PRJ-009602_PP1,,791.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/2929
Toyota_PC6,2930,LoginApp,This course is about LoginApp,101,,,,PRJ-009602_PP1,,277.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/2930
Toyota_PC7,2931,CY 17 Application - Functional Testing,This course is about Fictional Testing in CY 17 Application,101,,,,PRJ-009602_PP1,,463.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/2931
Trovicor_AC1,1,Malaysia and Croatia Travel Checklist and Guidelines,Malaysia and Croatia Travel Checklist and Guidelines,101,,,,Trovicor_AP1,,00.00.00,2,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/1
Trovicor_AC12,12,Trovicor Dev Process,Trovicor Dev Process and Transition process,101,,,,Trovicor_AP4,,00.00.00,2,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/12
Trovicor_AC2,2,About Trovicor,"Introduction to Trovicor Customer, CEOs talk and how they help law enforcement fight the war against crime using the trovicor formula for Actionable Intelligence",101,,,,Trovicor_AP3,,00.00.00,2,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/2
Trovicor_AC3,3,Trovicor Portfolio Overview,Overview of Trovicor Portfolio,101,,,,Trovicor_AP3,,00.00.00,2,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3
Trovicor_AC4,4,SOLID - Design Principle,About dseign principle called SOLID,101,,,,"Trovicor_AP2,Trovicor_AP4",,00.00.00,5,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/4
Trovicor_AC7,7,Application Handbook - Frontend,Cover topics in MCng frontend,101,,,,Trovicor_AP5,,00.00.00,2,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/7
Trovicor_AC8,8,Application Handbook - Backend,Cover topics in MCng backend,101,,,,Trovicor_AP6,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/8
TS_746,10730,Informatica -IICS,"Complete the course at these links:

https://success.informatica.com/learning-path/iics-cloud-101.html
https://success.informatica.com/learning-path/iics-cloud-201.html
https://success.informatica.com/learning-path/iics-cloud-301.html",201,Testing,General,Automation Testing,ThDiHe_AP17,"IICS Introduction, CDI Assets and Components, connectors etc",12.00.00,0,FALSE,Informatica,,FALSE,,FALSE,,FALSE,,FALSE,External,FALSE,,FALSE,,FALSE,,FALSE,FALSE,FALSE,FALSE,,https://degreed.com/courses/?d=E9KK22DVW9,https://shoshin.ltimindtree.com/detailsPage/Course/201/10730
Unilever_PC1,1,Onboarding Overview,,101,,,,Unilever_PP1,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/1
Unilever_PC2,2,Incident Management,,101,,,,Unilever_PP1,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/2
Unilever_PC3,3,Problem Management,,101,,,,Unilever_PP1,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3
WAM_AC1,4359,Account Overview,Account Overview,101,,,,WAM_AP13,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/4359
WAM_AC10,4396,Corp Sytem - Area 52- Product team Overview,"Corp System - Area 52Product team Overview   course provides the understanding of WAM Corp systems c that supports Finance , HR activities, Client account and Identity Management.",101,,,,WAM_AP13,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/4396
WAM_AC2,4360,WAM - Business overview and System flow,WAM - Business overview and System flow,101,,,,WAM_AP13,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/4360
WAM_AC3,4361,Capital Market Basic - Fundamental of Finacial Market,"Investment -  Objective and Classification Financial Market Components of Financial Market  Financial Market, Participants, Products and Service  Primary and Secondary Market",101,,,,WAM_AP13,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/4361
WAM_AC4,4362,Capital Market Basic - Introduction to Asset Classes,"Understanding of Equities, Fixed Income ? features of Bond, Types of Fixed income instruments, Treasuries, Bond valuation, Yield & Yield curve, Ratings, Investment Funds- Mutual Funds & ETF",101,,,,WAM_AP13,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/4362
WAM_AC5,4363,Capital Market Basic - AM Trade Life Cycle,"Front Office - Investmemt Function & Client Servcing Mid Office -  Risk Management, Fund accounting, Performace attribution Back office -  Clearing & Settlements, Cash Mgmt, Reconsiliation & Reporting",101,,,,WAM_AP13,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/4363
WAM_AC6,4364,Capital Market Basic - Asset Management Overview,Asset Management Overview Role of Investment funds in the Asset Management Key Elements  of Investment Management,101,,,,WAM_AP13,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/4364
WAM_AC7,4393,Reg Reporting- RegulatorsProduct team Overview,"Reg Reporting- RegulatorsProduct team course provides the understanding of Requlatory Reporting landscape and WAM Regulatory application, flow, trade reposiory functions and overview of MiFID II, EMIR, ASIC and MAS regulation",101,,,,WAM_AP13,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/4393
WAM_AC8,4394,Risk Systems - Nebula Product team Overview,"Risk Systems - Nebula Product team course provides the understanding of Risk Management landscape and WAM Risk systems , flow, risk models & calculations   and RiSK Reporting functions",101,,,,WAM_AP13,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/4394
WAM_AC9,4395,Market Data Sytem - Data wizards & DAP Product team Overview,"Market Data Sytem - Data wizards & DAP Product team  course provides the understanding of Enterprise data management  landscape and WAM Market data  systems , flow of each security, pricing, rating, benchmarks,  Investment data management and Night cycle processing",101,,,,WAM_AP13,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/4395
ZURICH_AC1,1,Insurance 101,Introductory course on Insurance domain,101,,,,ZURICH_AP3,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/1
ZURICH_AC2,2,Pension and Annuities,Introductory course on Pension and Annuities,101,,,,ZURICH_AP3,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/2
ZURICH_AC3,3,Employee onboarding - Operational level,Various topics for onboarding at an operational level,101,,,,ZURICH_AP4,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3
ZURICH_AC4,4,Employee onboarding - Program level,Various topics for onboarding at an program level,101,,,,ZURICH_AP3,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/4
